order_id,shipment_id,sku,warehouse,date,host_ord_qty,shipped_qty,short_qty,shift,team,flow
ORD-789054,SHP-01139,SKU-024,DEL,2024-12-27,420,420,0,Shift B,Team 3,B2C
ORD-237807,SHP-01140,SKU-018,DEL,2024-12-06,139,139,0,Shift A,Team 1,B2C
ORD-176711,SHP-01141,SKU-018,DEL,2024-12-21,396,396,0,Shift B,Team 1,B2C
ORD-429664,SHP-01142,SKU-015,MUM,2025-01-31,267,267,0,Shift C,Team 3,B2B2C
ORD-947957,SHP-01143,SKU-019,BLR,2024-12-13,109,109,0,Shift B,Team 3,B2B2C
ORD-567027,SHP-01144,SKU-024,DEL,2024-12-11,468,468,0,Shift B,Team 1,B2C
ORD-326253,SHP-01145,SKU-018,DEL,2025-01-18,97,97,0,Shift C,Team 2,B2B
ORD-629726,SHP-01146,SKU-015,DEL,2025-02-10,86,86,0,Shift A,Team 3,B2B2C
ORD-146275,SHP-01147,SKU-001,BLR,2024-09-08,491,491,0,Shift A,Team 2,B2C
ORD-990848,SHP-01148,SKU-026,BLR,2024-10-19,325,325,0,Shift A,Team 3,B2B
ORD-609180,SHP-01149,SKU-027,MUM,2025-01-08,125,125,0,Shift C,Team 3,B2B2C
ORD-664078,SHP-01150,SKU-011,DEL,2024-11-13,244,244,0,Shift C,Team 1,B2B
ORD-509719,SHP-01151,SKU-017,BLR,2024-12-06,126,126,0,Shift C,Team 1,B2C
ORD-648408,SHP-01152,SKU-006,DEL,2025-02-17,451,415,36,Shift A,Team 2,B2B2C
ORD-661676,SHP-01153,SKU-001,MUM,2024-12-15,445,445,0,Shift C,Team 2,B2B
ORD-818328,SHP-01154,SKU-018,DEL,2024-11-04,320,320,0,Shift B,Team 2,B2B2C
ORD-467544,SHP-01155,SKU-013,MUM,2025-01-11,187,187,0,Shift C,Team 1,B2B2C
ORD-450299,SHP-01156,SKU-010,BLR,2025-01-25,258,258,0,Shift B,Team 3,B2B2C
ORD-498661,SHP-01157,SKU-002,BLR,2024-10-25,470,470,0,Shift B,Team 1,B2B2C
ORD-602443,SHP-01158,SKU-012,MUM,2024-12-13,224,224,0,Shift A,Team 3,B2C
ORD-101863,SHP-01159,SKU-027,DEL,2024-11-18,321,321,0,Shift C,Team 3,B2B2C
ORD-801250,SHP-01160,SKU-005,BLR,2024-10-16,288,288,0,Shift B,Team 2,B2B
ORD-580354,SHP-01161,SKU-019,MUM,2024-10-26,211,211,0,Shift A,Team 2,B2C
ORD-588751,SHP-01162,SKU-004,DEL,2025-01-13,328,328,0,Shift C,Team 1,B2B2C
ORD-919009,SHP-01163,SKU-002,MUM,2024-12-13,420,420,0,Shift A,Team 3,B2B
ORD-519789,SHP-01164,SKU-018,MUM,2024-12-28,418,418,0,Shift C,Team 2,B2B2C
ORD-712356,SHP-01165,SKU-030,DEL,2024-11-25,56,56,0,Shift C,Team 3,B2C
ORD-367704,SHP-01166,SKU-022,MUM,2024-12-16,159,159,0,Shift B,Team 2,B2B2C
ORD-531652,SHP-01167,SKU-008,BLR,2025-01-13,253,253,0,Shift B,Team 1,B2C
ORD-376232,SHP-01168,SKU-003,DEL,2024-10-26,172,172,0,Shift C,Team 1,B2C
ORD-640123,SHP-01169,SKU-001,BLR,2025-01-12,448,448,0,Shift C,Team 2,B2C
ORD-688446,SHP-01170,SKU-028,DEL,2024-09-30,59,59,0,Shift B,Team 2,B2B
ORD-419104,SHP-01171,SKU-004,MUM,2024-09-07,139,139,0,Shift B,Team 2,B2B
ORD-737135,SHP-01172,SKU-016,BLR,2025-01-25,267,267,0,Shift B,Team 2,B2B
ORD-886950,SHP-01173,SKU-015,MUM,2024-09-30,449,433,16,Shift A,Team 3,B2B
ORD-787678,SHP-01174,SKU-020,BLR,2024-09-12,420,420,0,Shift B,Team 1,B2B2C
ORD-854722,SHP-01175,SKU-030,DEL,2025-01-23,58,57,1,Shift A,Team 1,B2C
ORD-462913,SHP-01176,SKU-026,BLR,2025-02-08,242,242,0,Shift B,Team 2,B2B
ORD-592542,SHP-01177,SKU-019,BLR,2025-01-12,177,177,0,Shift C,Team 2,B2C
ORD-119323,SHP-01178,SKU-027,BLR,2024-10-15,449,449,0,Shift C,Team 1,B2B
ORD-820909,SHP-01179,SKU-004,BLR,2025-02-07,284,284,0,Shift C,Team 2,B2B
ORD-268703,SHP-01180,SKU-022,MUM,2025-01-12,358,358,0,Shift B,Team 1,B2C
ORD-603826,SHP-01181,SKU-019,DEL,2024-11-28,362,362,0,Shift C,Team 1,B2B
ORD-250551,SHP-01182,SKU-013,BLR,2025-02-17,343,343,0,Shift B,Team 3,B2B
ORD-493162,SHP-01183,SKU-030,MUM,2024-10-08,434,434,0,Shift B,Team 2,B2C
ORD-160611,SHP-01184,SKU-027,MUM,2025-02-08,134,134,0,Shift B,Team 2,B2B2C
ORD-880534,SHP-01185,SKU-003,MUM,2024-09-15,392,375,17,Shift C,Team 1,B2B2C
ORD-677305,SHP-01186,SKU-028,DEL,2024-09-21,427,427,0,Shift A,Team 3,B2C
ORD-580507,SHP-01187,SKU-001,BLR,2025-02-08,303,303,0,Shift A,Team 3,B2B2C
ORD-424907,SHP-01188,SKU-018,DEL,2024-10-04,458,458,0,Shift B,Team 1,B2C
ORD-312019,SHP-01189,SKU-018,DEL,2024-09-18,184,184,0,Shift B,Team 1,B2B2C
ORD-803857,SHP-01190,SKU-015,MUM,2024-10-22,328,328,0,Shift A,Team 1,B2B
ORD-405187,SHP-01191,SKU-027,BLR,2025-02-02,312,312,0,Shift A,Team 2,B2B
ORD-748503,SHP-01192,SKU-018,MUM,2024-10-26,201,201,0,Shift A,Team 1,B2C
ORD-848546,SHP-01193,SKU-015,MUM,2024-09-12,154,154,0,Shift B,Team 1,B2C
ORD-775092,SHP-01194,SKU-027,MUM,2024-10-14,132,122,10,Shift B,Team 2,B2C
ORD-506308,SHP-01195,SKU-024,DEL,2024-12-17,401,401,0,Shift A,Team 3,B2B2C
ORD-304106,SHP-01196,SKU-011,BLR,2025-01-10,259,259,0,Shift B,Team 1,B2B2C
ORD-495934,SHP-01197,SKU-013,BLR,2024-12-13,490,490,0,Shift A,Team 1,B2C
ORD-915780,SHP-01198,SKU-027,DEL,2024-12-06,137,137,0,Shift B,Team 3,B2C
ORD-273993,SHP-01199,SKU-005,BLR,2024-11-25,425,425,0,Shift A,Team 1,B2B
ORD-400909,SHP-01200,SKU-025,BLR,2025-01-31,399,399,0,Shift A,Team 2,B2C
ORD-573545,SHP-01201,SKU-008,DEL,2024-09-10,389,389,0,Shift A,Team 1,B2C
ORD-486885,SHP-01202,SKU-017,MUM,2025-02-03,333,333,0,Shift C,Team 3,B2B2C
ORD-375140,SHP-01203,SKU-013,MUM,2024-09-24,294,294,0,Shift A,Team 3,B2B2C
ORD-631461,SHP-01204,SKU-015,MUM,2024-09-17,303,303,0,Shift A,Team 2,B2B
ORD-552310,SHP-01205,SKU-024,MUM,2024-10-10,69,69,0,Shift A,Team 3,B2B2C
ORD-991080,SHP-01206,SKU-025,BLR,2024-09-14,249,249,0,Shift A,Team 1,B2B2C
ORD-652813,SHP-01207,SKU-030,DEL,2024-10-16,318,318,0,Shift C,Team 2,B2C
ORD-744047,SHP-01208,SKU-019,MUM,2025-02-10,483,483,0,Shift A,Team 3,B2B2C
ORD-303110,SHP-01209,SKU-018,BLR,2024-12-13,439,439,0,Shift B,Team 1,B2C
ORD-509896,SHP-01210,SKU-008,DEL,2024-12-13,225,225,0,Shift C,Team 2,B2B2C
ORD-997066,SHP-01211,SKU-013,BLR,2024-12-10,485,485,0,Shift B,Team 2,B2C
ORD-251778,SHP-01212,SKU-029,MUM,2024-10-20,395,395,0,Shift A,Team 2,B2B2C
ORD-363257,SHP-01213,SKU-026,BLR,2024-09-13,69,69,0,Shift C,Team 3,B2C
ORD-173921,SHP-01214,SKU-012,DEL,2024-10-22,367,367,0,Shift A,Team 2,B2B
ORD-414786,SHP-01215,SKU-023,DEL,2024-11-21,492,492,0,Shift B,Team 1,B2B
ORD-658905,SHP-01216,SKU-018,MUM,2024-10-02,80,79,1,Shift A,Team 3,B2B
ORD-499138,SHP-01217,SKU-030,BLR,2024-11-29,464,464,0,Shift C,Team 3,B2B
ORD-926263,SHP-01218,SKU-016,MUM,2024-11-11,411,411,0,Shift A,Team 3,B2B
ORD-528620,SHP-01219,SKU-004,MUM,2025-02-05,92,92,0,Shift A,Team 2,B2B
ORD-576263,SHP-01220,SKU-021,DEL,2024-11-18,499,499,0,Shift A,Team 3,B2B2C
ORD-230170,SHP-01221,SKU-021,DEL,2024-09-18,374,374,0,Shift A,Team 3,B2B2C
ORD-430645,SHP-01222,SKU-005,BLR,2024-12-08,305,305,0,Shift B,Team 3,B2B2C
ORD-418529,SHP-01223,SKU-030,MUM,2024-10-09,238,238,0,Shift C,Team 2,B2C
ORD-801581,SHP-01224,SKU-007,BLR,2024-10-05,360,360,0,Shift A,Team 2,B2B
ORD-374552,SHP-01225,SKU-015,MUM,2025-01-12,226,218,8,Shift A,Team 2,B2B
ORD-173149,SHP-01226,SKU-024,MUM,2024-11-29,235,235,0,Shift C,Team 1,B2B
ORD-689680,SHP-01227,SKU-013,DEL,2025-02-06,386,358,28,Shift C,Team 1,B2C
ORD-458409,SHP-01228,SKU-007,MUM,2024-10-15,276,276,0,Shift A,Team 3,B2B2C
ORD-430157,SHP-01229,SKU-014,DEL,2024-10-15,137,137,0,Shift C,Team 1,B2C
ORD-800990,SHP-01230,SKU-021,MUM,2025-01-19,236,236,0,Shift A,Team 2,B2C
ORD-626729,SHP-01231,SKU-016,BLR,2024-12-16,162,162,0,Shift B,Team 2,B2B
ORD-388243,SHP-01232,SKU-029,MUM,2025-02-04,278,278,0,Shift A,Team 2,B2C
ORD-792670,SHP-01233,SKU-030,MUM,2024-09-15,304,304,0,Shift C,Team 2,B2B2C
ORD-122838,SHP-01234,SKU-004,BLR,2024-10-09,118,118,0,Shift A,Team 1,B2C
ORD-470868,SHP-01235,SKU-017,DEL,2025-01-04,492,492,0,Shift B,Team 2,B2C
ORD-901710,SHP-01236,SKU-030,MUM,2024-10-18,81,81,0,Shift A,Team 2,B2C
ORD-595343,SHP-01237,SKU-027,DEL,2025-01-25,496,496,0,Shift C,Team 2,B2B
ORD-380734,SHP-01238,SKU-003,DEL,2025-01-29,205,205,0,Shift A,Team 1,B2B
ORD-571579,SHP-01239,SKU-004,DEL,2024-12-30,124,124,0,Shift B,Team 2,B2B2C
ORD-743235,SHP-01240,SKU-004,BLR,2024-12-29,360,360,0,Shift C,Team 2,B2B
ORD-340826,SHP-01241,SKU-030,DEL,2025-02-06,320,320,0,Shift A,Team 3,B2B
ORD-512283,SHP-01242,SKU-018,DEL,2024-10-20,56,56,0,Shift C,Team 3,B2C
ORD-955449,SHP-01243,SKU-005,MUM,2024-09-24,222,222,0,Shift C,Team 2,B2C
ORD-973941,SHP-01244,SKU-012,DEL,2024-10-20,419,419,0,Shift B,Team 1,B2B
ORD-895950,SHP-01245,SKU-008,BLR,2024-10-03,282,282,0,Shift B,Team 2,B2B
ORD-464571,SHP-01246,SKU-003,MUM,2024-10-04,430,427,3,Shift B,Team 2,B2B
ORD-977150,SHP-01247,SKU-015,BLR,2024-10-30,418,418,0,Shift A,Team 1,B2B
ORD-525770,SHP-01248,SKU-011,DEL,2025-01-14,183,173,10,Shift C,Team 2,B2C
ORD-199217,SHP-01249,SKU-030,DEL,2024-10-02,443,443,0,Shift A,Team 2,B2B
ORD-507369,SHP-01250,SKU-008,BLR,2024-11-12,178,178,0,Shift B,Team 1,B2B
ORD-404708,SHP-01251,SKU-014,BLR,2025-01-10,333,333,0,Shift C,Team 2,B2C
ORD-688702,SHP-01252,SKU-024,MUM,2025-01-18,393,393,0,Shift B,Team 3,B2B2C
ORD-644027,SHP-01253,SKU-015,MUM,2024-09-22,414,414,0,Shift C,Team 2,B2B2C
ORD-172704,SHP-01254,SKU-004,BLR,2024-11-16,410,410,0,Shift B,Team 1,B2B2C
ORD-947379,SHP-01255,SKU-018,BLR,2024-12-19,52,52,0,Shift A,Team 1,B2B
ORD-578145,SHP-01256,SKU-012,MUM,2024-12-10,349,349,0,Shift B,Team 1,B2B
ORD-902390,SHP-01257,SKU-025,DEL,2024-12-16,84,84,0,Shift A,Team 3,B2C
ORD-424998,SHP-01258,SKU-025,MUM,2025-02-15,332,332,0,Shift C,Team 1,B2B
ORD-138768,SHP-01259,SKU-010,BLR,2024-10-15,381,381,0,Shift B,Team 3,B2B
ORD-177473,SHP-01260,SKU-004,BLR,2024-10-21,466,466,0,Shift B,Team 1,B2B2C
ORD-543677,SHP-01261,SKU-027,DEL,2025-01-03,139,139,0,Shift A,Team 1,B2C
ORD-278489,SHP-01262,SKU-020,BLR,2025-01-28,278,278,0,Shift A,Team 2,B2C
ORD-949507,SHP-01263,SKU-006,BLR,2024-10-25,104,104,0,Shift B,Team 2,B2B2C
ORD-392884,SHP-01264,SKU-022,BLR,2025-01-18,409,409,0,Shift A,Team 1,B2B
ORD-644192,SHP-01265,SKU-010,MUM,2024-09-22,388,388,0,Shift B,Team 3,B2B2C
ORD-835397,SHP-01266,SKU-029,MUM,2024-10-12,232,232,0,Shift B,Team 2,B2B
ORD-214187,SHP-01267,SKU-016,MUM,2025-01-17,213,213,0,Shift B,Team 3,B2B
ORD-862202,SHP-01268,SKU-030,MUM,2024-09-24,130,130,0,Shift A,Team 2,B2B
ORD-893909,SHP-01269,SKU-022,MUM,2024-10-09,375,375,0,Shift A,Team 2,B2B2C
ORD-714115,SHP-01270,SKU-029,DEL,2024-09-29,332,332,0,Shift C,Team 1,B2C
ORD-464887,SHP-01271,SKU-026,BLR,2024-12-06,387,387,0,Shift A,Team 3,B2C
ORD-875630,SHP-01272,SKU-009,MUM,2024-12-06,363,363,0,Shift C,Team 2,B2B2C
ORD-346790,SHP-01273,SKU-008,DEL,2024-09-27,472,472,0,Shift A,Team 2,B2B
ORD-900429,SHP-01274,SKU-020,DEL,2024-12-12,71,68,3,Shift B,Team 3,B2B
ORD-619370,SHP-01275,SKU-003,BLR,2025-01-26,159,159,0,Shift C,Team 3,B2B
ORD-305600,SHP-01276,SKU-024,BLR,2024-12-14,258,258,0,Shift C,Team 3,B2C
ORD-494385,SHP-01277,SKU-009,BLR,2024-11-25,434,434,0,Shift B,Team 3,B2B
ORD-260887,SHP-01278,SKU-013,DEL,2024-11-10,482,482,0,Shift B,Team 3,B2C
ORD-796025,SHP-01279,SKU-030,BLR,2025-01-31,423,423,0,Shift A,Team 2,B2B2C
ORD-353153,SHP-01280,SKU-020,MUM,2024-09-27,144,144,0,Shift B,Team 3,B2B
ORD-902271,SHP-01281,SKU-019,BLR,2024-12-11,209,209,0,Shift B,Team 3,B2C
ORD-134999,SHP-01282,SKU-022,BLR,2024-10-02,142,142,0,Shift B,Team 1,B2C
ORD-772225,SHP-01283,SKU-027,BLR,2024-09-30,355,355,0,Shift A,Team 2,B2B
ORD-584974,SHP-01284,SKU-020,BLR,2025-01-10,78,78,0,Shift C,Team 1,B2B
ORD-227333,SHP-01285,SKU-026,DEL,2025-01-27,429,429,0,Shift B,Team 1,B2C
ORD-831367,SHP-01286,SKU-014,MUM,2024-09-04,492,492,0,Shift C,Team 3,B2B2C
ORD-489015,SHP-01287,SKU-028,MUM,2024-10-20,450,450,0,Shift B,Team 2,B2C
ORD-959423,SHP-01288,SKU-020,MUM,2024-09-14,361,361,0,Shift C,Team 3,B2B2C
ORD-116332,SHP-01289,SKU-029,DEL,2024-10-09,294,294,0,Shift A,Team 2,B2B2C
ORD-443573,SHP-01290,SKU-004,MUM,2024-09-21,97,91,6,Shift B,Team 2,B2B
ORD-341986,SHP-01291,SKU-017,BLR,2024-09-02,252,252,0,Shift C,Team 3,B2B
ORD-238747,SHP-01292,SKU-015,BLR,2024-12-23,119,119,0,Shift B,Team 3,B2B
ORD-514313,SHP-01293,SKU-016,DEL,2024-10-13,225,225,0,Shift B,Team 3,B2B2C
ORD-437803,SHP-01294,SKU-009,DEL,2024-11-29,313,301,12,Shift A,Team 3,B2B2C
ORD-125012,SHP-01295,SKU-010,MUM,2024-09-13,383,383,0,Shift C,Team 1,B2C
ORD-150237,SHP-01296,SKU-024,DEL,2024-11-13,424,423,1,Shift C,Team 1,B2B
ORD-886270,SHP-01297,SKU-006,MUM,2024-11-02,65,65,0,Shift A,Team 1,B2C
ORD-535450,SHP-01298,SKU-003,MUM,2025-02-15,360,360,0,Shift A,Team 3,B2C
ORD-370451,SHP-01299,SKU-029,DEL,2024-10-29,167,167,0,Shift B,Team 3,B2B2C
ORD-185879,SHP-01300,SKU-016,BLR,2024-09-18,308,308,0,Shift A,Team 1,B2B
ORD-805257,SHP-01301,SKU-012,MUM,2024-11-07,402,402,0,Shift C,Team 3,B2B2C
ORD-900882,SHP-01302,SKU-015,DEL,2025-02-12,307,307,0,Shift A,Team 3,B2C
ORD-493706,SHP-01303,SKU-002,BLR,2025-01-14,206,206,0,Shift C,Team 3,B2B
ORD-819950,SHP-01304,SKU-003,MUM,2024-11-04,491,491,0,Shift C,Team 3,B2C
ORD-306194,SHP-01305,SKU-005,DEL,2025-01-30,107,107,0,Shift C,Team 1,B2B
ORD-797628,SHP-01306,SKU-018,BLR,2025-01-11,158,158,0,Shift B,Team 3,B2B
ORD-588850,SHP-01307,SKU-017,DEL,2025-01-12,480,480,0,Shift C,Team 1,B2B2C
ORD-432409,SHP-01308,SKU-012,MUM,2025-01-19,246,234,12,Shift C,Team 2,B2B
ORD-232587,SHP-01309,SKU-025,BLR,2025-01-29,442,442,0,Shift A,Team 3,B2B2C
ORD-246495,SHP-01310,SKU-001,BLR,2024-09-09,284,284,0,Shift A,Team 2,B2B
ORD-651833,SHP-01311,SKU-014,MUM,2024-12-22,392,392,0,Shift C,Team 2,B2C
ORD-503079,SHP-01312,SKU-008,MUM,2024-09-24,194,194,0,Shift A,Team 3,B2B2C
ORD-852651,SHP-01313,SKU-007,BLR,2024-12-30,270,270,0,Shift A,Team 1,B2B
ORD-374515,SHP-01314,SKU-001,BLR,2024-10-11,320,320,0,Shift A,Team 3,B2B2C
ORD-350332,SHP-01315,SKU-012,MUM,2025-02-05,282,282,0,Shift B,Team 3,B2B
ORD-756068,SHP-01316,SKU-012,DEL,2024-12-20,282,282,0,Shift C,Team 3,B2B
ORD-584904,SHP-01317,SKU-030,DEL,2025-01-20,121,121,0,Shift B,Team 2,B2B
ORD-254499,SHP-01318,SKU-024,DEL,2024-12-26,120,120,0,Shift A,Team 3,B2B2C
ORD-699329,SHP-01319,SKU-009,BLR,2024-11-11,140,140,0,Shift C,Team 1,B2B2C
ORD-459965,SHP-01320,SKU-018,DEL,2024-11-08,227,227,0,Shift A,Team 3,B2B
ORD-765913,SHP-01321,SKU-001,DEL,2024-10-03,425,425,0,Shift B,Team 2,B2B
ORD-731770,SHP-01322,SKU-028,MUM,2024-10-14,492,492,0,Shift A,Team 2,B2B2C
ORD-986795,SHP-01323,SKU-006,BLR,2024-09-15,132,132,0,Shift C,Team 3,B2C
ORD-273451,SHP-01324,SKU-012,MUM,2024-09-02,337,337,0,Shift A,Team 2,B2B
ORD-534607,SHP-01325,SKU-006,DEL,2024-12-28,268,268,0,Shift B,Team 2,B2C
ORD-391945,SHP-01326,SKU-003,MUM,2024-10-05,464,464,0,Shift A,Team 3,B2B2C
ORD-837646,SHP-01327,SKU-026,BLR,2025-01-25,380,380,0,Shift C,Team 3,B2C
ORD-221788,SHP-01328,SKU-014,MUM,2025-01-31,478,478,0,Shift A,Team 2,B2B
ORD-546783,SHP-01329,SKU-002,MUM,2024-10-25,128,128,0,Shift B,Team 1,B2B2C
ORD-125712,SHP-01330,SKU-029,MUM,2024-12-02,471,471,0,Shift B,Team 3,B2C
ORD-981759,SHP-01331,SKU-023,MUM,2024-09-10,178,178,0,Shift B,Team 2,B2B2C
ORD-807594,SHP-01332,SKU-005,MUM,2025-02-09,326,326,0,Shift C,Team 3,B2B
ORD-507535,SHP-01333,SKU-007,DEL,2024-12-24,339,339,0,Shift C,Team 1,B2C
ORD-739369,SHP-01334,SKU-001,MUM,2025-01-05,391,391,0,Shift A,Team 1,B2C
ORD-821520,SHP-01335,SKU-015,MUM,2024-09-25,399,399,0,Shift A,Team 1,B2B2C
ORD-509126,SHP-01336,SKU-022,BLR,2024-11-20,140,140,0,Shift A,Team 2,B2B
ORD-287252,SHP-01337,SKU-003,BLR,2024-09-03,213,213,0,Shift C,Team 2,B2C
ORD-326874,SHP-01338,SKU-002,BLR,2024-12-22,274,274,0,Shift A,Team 1,B2C
ORD-175980,SHP-01339,SKU-021,DEL,2025-01-19,64,64,0,Shift C,Team 1,B2B
ORD-461444,SHP-01340,SKU-023,BLR,2024-11-17,346,346,0,Shift C,Team 3,B2B2C
ORD-613493,SHP-01341,SKU-021,DEL,2024-11-12,222,222,0,Shift B,Team 1,B2B2C
ORD-935353,SHP-01342,SKU-003,DEL,2024-11-27,67,67,0,Shift C,Team 1,B2B2C
ORD-612611,SHP-01343,SKU-002,MUM,2025-01-19,448,448,0,Shift C,Team 2,B2C
ORD-774757,SHP-01344,SKU-023,BLR,2025-01-24,241,241,0,Shift A,Team 2,B2B2C
ORD-815327,SHP-01345,SKU-007,DEL,2024-09-03,244,244,0,Shift A,Team 1,B2B
ORD-327091,SHP-01346,SKU-019,MUM,2024-09-16,409,409,0,Shift B,Team 2,B2B
ORD-653339,SHP-01347,SKU-008,DEL,2024-09-11,52,52,0,Shift B,Team 1,B2C
ORD-784653,SHP-01348,SKU-026,DEL,2024-09-23,119,119,0,Shift B,Team 2,B2B
ORD-482486,SHP-01349,SKU-024,BLR,2024-12-25,353,353,0,Shift C,Team 2,B2B2C
ORD-315258,SHP-01350,SKU-006,MUM,2024-10-07,89,89,0,Shift A,Team 1,B2B
ORD-479053,SHP-01351,SKU-007,MUM,2024-11-28,270,270,0,Shift B,Team 1,B2B
ORD-632848,SHP-01352,SKU-022,BLR,2025-01-25,237,237,0,Shift C,Team 1,B2B2C
ORD-768460,SHP-01353,SKU-016,MUM,2024-09-21,135,130,5,Shift C,Team 1,B2B2C
ORD-979294,SHP-01354,SKU-028,MUM,2025-01-15,160,160,0,Shift A,Team 1,B2B
ORD-816126,SHP-01355,SKU-017,MUM,2024-11-10,120,120,0,Shift C,Team 3,B2B2C
ORD-280108,SHP-01356,SKU-008,BLR,2024-10-03,119,119,0,Shift C,Team 2,B2B
ORD-470296,SHP-01357,SKU-020,MUM,2025-01-13,413,413,0,Shift B,Team 3,B2C
ORD-102799,SHP-01358,SKU-008,DEL,2024-11-10,486,486,0,Shift B,Team 1,B2B
ORD-571008,SHP-01359,SKU-011,DEL,2024-10-20,74,74,0,Shift A,Team 3,B2C
ORD-592789,SHP-01360,SKU-029,BLR,2024-12-22,349,349,0,Shift B,Team 3,B2B
ORD-851273,SHP-01361,SKU-010,DEL,2024-12-16,243,243,0,Shift A,Team 2,B2B2C
ORD-899048,SHP-01362,SKU-009,DEL,2024-11-03,84,84,0,Shift A,Team 3,B2C
ORD-264637,SHP-01363,SKU-027,DEL,2024-09-04,263,263,0,Shift C,Team 3,B2B2C
ORD-448144,SHP-01364,SKU-012,DEL,2024-09-22,235,235,0,Shift A,Team 3,B2B2C
ORD-481086,SHP-01365,SKU-001,MUM,2024-11-18,204,204,0,Shift A,Team 1,B2B2C
ORD-418321,SHP-01366,SKU-026,DEL,2024-09-23,260,260,0,Shift C,Team 3,B2C
ORD-235078,SHP-01367,SKU-016,MUM,2025-01-10,354,354,0,Shift B,Team 1,B2B
ORD-113489,SHP-01368,SKU-009,BLR,2025-02-16,162,162,0,Shift A,Team 2,B2B
ORD-235268,SHP-01369,SKU-007,MUM,2024-12-03,467,458,9,Shift A,Team 2,B2B
ORD-785971,SHP-01370,SKU-012,BLR,2024-12-13,492,492,0,Shift C,Team 1,B2B
ORD-299649,SHP-01371,SKU-007,MUM,2024-11-08,234,234,0,Shift C,Team 2,B2B2C
ORD-959071,SHP-01372,SKU-029,MUM,2024-12-07,193,193,0,Shift C,Team 2,B2B
ORD-946073,SHP-01373,SKU-013,DEL,2025-02-06,355,344,11,Shift A,Team 3,B2B
ORD-990682,SHP-01374,SKU-009,MUM,2024-11-01,119,116,3,Shift C,Team 1,B2B2C
ORD-535728,SHP-01375,SKU-014,MUM,2025-02-14,468,468,0,Shift C,Team 2,B2B
ORD-981049,SHP-01376,SKU-030,BLR,2025-02-16,398,398,0,Shift B,Team 3,B2C
ORD-594136,SHP-01377,SKU-009,DEL,2024-09-21,212,212,0,Shift C,Team 3,B2C
ORD-316364,SHP-01378,SKU-022,BLR,2024-11-08,305,305,0,Shift A,Team 2,B2C
ORD-364997,SHP-01379,SKU-015,DEL,2024-11-27,117,117,0,Shift A,Team 1,B2C
ORD-509955,SHP-01380,SKU-021,DEL,2025-02-13,408,408,0,Shift B,Team 3,B2C
ORD-819086,SHP-01381,SKU-024,MUM,2025-02-16,115,115,0,Shift C,Team 2,B2C
ORD-447380,SHP-01382,SKU-004,MUM,2024-11-17,443,443,0,Shift C,Team 1,B2B
ORD-787748,SHP-01383,SKU-025,DEL,2024-10-02,250,250,0,Shift A,Team 2,B2C
ORD-708286,SHP-01384,SKU-027,MUM,2024-10-03,490,490,0,Shift B,Team 3,B2B
ORD-714831,SHP-01385,SKU-028,MUM,2024-10-19,292,292,0,Shift A,Team 2,B2B
ORD-106366,SHP-01386,SKU-003,MUM,2025-01-08,75,75,0,Shift B,Team 1,B2B2C
ORD-945208,SHP-01387,SKU-004,DEL,2024-10-22,231,231,0,Shift B,Team 3,B2B2C
ORD-203510,SHP-01388,SKU-014,BLR,2025-01-05,412,385,27,Shift C,Team 3,B2B
ORD-977089,SHP-01389,SKU-006,MUM,2024-10-08,414,414,0,Shift A,Team 3,B2C
ORD-832043,SHP-01390,SKU-006,BLR,2025-02-18,425,425,0,Shift A,Team 3,B2B
ORD-931712,SHP-01391,SKU-024,MUM,2025-02-15,295,295,0,Shift C,Team 1,B2C
ORD-674879,SHP-01392,SKU-008,MUM,2024-10-31,488,488,0,Shift A,Team 2,B2B2C
ORD-418935,SHP-01393,SKU-013,BLR,2024-12-08,167,167,0,Shift A,Team 2,B2C
ORD-833412,SHP-01394,SKU-006,MUM,2024-11-21,370,370,0,Shift C,Team 2,B2C
ORD-456371,SHP-01395,SKU-013,BLR,2024-12-19,353,347,6,Shift C,Team 3,B2B
ORD-148992,SHP-01396,SKU-006,DEL,2024-10-06,391,391,0,Shift A,Team 1,B2B
ORD-914002,SHP-01397,SKU-015,DEL,2024-10-22,322,322,0,Shift A,Team 2,B2C
ORD-556552,SHP-01398,SKU-026,DEL,2025-01-04,358,358,0,Shift A,Team 2,B2C
ORD-678985,SHP-01399,SKU-027,MUM,2025-01-14,376,376,0,Shift C,Team 1,B2C
ORD-186461,SHP-01400,SKU-010,DEL,2024-09-24,146,146,0,Shift B,Team 2,B2B2C
ORD-349518,SHP-01401,SKU-026,DEL,2024-10-01,243,243,0,Shift A,Team 2,B2C
ORD-659569,SHP-01402,SKU-010,BLR,2024-10-06,208,208,0,Shift C,Team 1,B2B2C
ORD-593761,SHP-01403,SKU-002,MUM,2024-12-17,181,181,0,Shift A,Team 3,B2C
ORD-990813,SHP-01404,SKU-014,MUM,2025-01-29,365,365,0,Shift B,Team 1,B2B
ORD-330881,SHP-01405,SKU-024,MUM,2024-12-07,54,54,0,Shift B,Team 3,B2C
ORD-409347,SHP-01406,SKU-010,DEL,2024-10-31,318,293,25,Shift C,Team 3,B2C
ORD-289841,SHP-01407,SKU-024,MUM,2024-11-03,163,163,0,Shift A,Team 2,B2B2C
ORD-690904,SHP-01408,SKU-027,MUM,2025-01-29,411,411,0,Shift B,Team 2,B2C
