Shipment ID,Load ID,Date,Month,Year,Carrier Name,Mode of Transport,Product Type,Origin Country,Origin Region,Origin State,Origin City,Origin Zipcode,Origin Area,Destination Country,Destination Region,Destination State,Destination City,Destination Zipcode,Destination Area,Distance_km,Total_Weight_in_Shipment_kg,Transit Time (Days),Operational Status,Shipment Cost (USD),Shipment Planned,Equipment,Equipment Weight Capacity (KG),Equipment_VolumeCapacity_m3,Total Volume in Shipment_m3,Tendered Status,Estimated Delivery Date,Actual_Delivery_Date,Delays,On-Time / Delayed / In-Transit,Shipment Order Type
SHP-00811,LD-00811,2024-09-02,September,2024,Delhivery,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,1438,493.6,3,Delivered,4051.36,2024-09-02,MCV,8000,18.0,0.5908,Accepted,2024-09-05,2024-09-05,0,On-Time,Outbound
SHP-00812,LD-00812,2025-01-05,January,2025,Gati Kinetic,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,South,Kerala,Kochi,682001,Kochi,2717,1077.9,2,Delivered,6903.34,2025-01-05,20ft Container,18000,28.0,1.3316,Accepted,2025-01-07,2025-01-07,0,On-Time,Outbound
SHP-00813,LD-00813,2024-11-25,November,2024,Ekart Logistics,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,1426,177.5,3,Delivered,3098.62,2024-11-25,MCV,8000,18.0,0.2514,Accepted,2024-11-28,2024-11-28,0,On-Time,Outbound
SHP-00814,LD-00814,2025-02-17,February,2025,Ekart Logistics,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Telangana,Hyderabad,500001,Hyderabad,735,388.0,2,Delivered,1600.29,2025-02-17,MCV,8000,18.0,0.4648,Accepted,2025-02-19,2025-02-19,0,On-Time,Outbound
SHP-00815,LD-00815,2025-01-03,January,2025,Delhivery,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Kerala,Kochi,682001,Kochi,1180,59.6,2,Delivered,3027.7,2025-01-03,32ft Container,25000,38.0,0.0689,Accepted,2025-01-05,2025-01-05,0,On-Time,Outbound
SHP-00816,LD-00816,2024-09-10,September,2024,Delhivery,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Telangana,Hyderabad,500001,Hyderabad,568,451.4,2,Delivered,1523.15,2024-09-10,MCV,8000,18.0,0.5294,Accepted,2024-09-12,2024-09-12,0,On-Time,Outbound
SHP-00817,LD-00817,2025-01-03,January,2025,DTDC,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Telangana,Hyderabad,500001,Hyderabad,706,57.7,2,Delivered,1699.0,2025-01-03,LCV,3500,9.0,0.0725,Accepted,2025-01-05,2025-01-05,0,On-Time,Outbound
SHP-00818,LD-00818,2024-10-16,October,2024,Blue Dart,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Punjab,Chandigarh,160001,Chandigarh,2323,361.7,1,Delivered,7886.64,2024-10-16,MCV,8000,18.0,0.43,Accepted,2024-10-17,2024-10-17,0,On-Time,Outbound
SHP-00819,LD-00819,2024-11-14,November,2024,Blue Dart,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Telangana,Hyderabad,500001,Hyderabad,705,306.0,2,Delivered,2395.43,2024-11-14,MCV,8000,18.0,0.3622,Accepted,2024-11-16,2024-11-16,0,On-Time,Outbound
SHP-00820,LD-00820,2025-01-03,January,2025,DTDC,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,556,100.2,4,Delivered,1141.62,2025-01-03,Reefer 20ft,15000,26.0,0.123,Accepted,2025-01-07,2025-01-07,0,On-Time,Outbound
SHP-00821,LD-00821,2025-02-04,February,2025,Ekart Logistics,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Rajasthan,Jaipur,302001,Jaipur,1919,65.5,3,Delivered,4042.19,2025-02-04,LCV,3500,9.0,0.0747,Rejected,2025-02-07,2025-02-07,0,On-Time,Outbound
SHP-00822,LD-00822,2024-12-02,December,2024,Delhivery,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,798,600.8,2,Delivered,2022.47,2024-12-02,32ft Container,25000,38.0,0.6716,Accepted,2024-12-04,2024-12-09,5,Delayed,Outbound
SHP-00823,LD-00823,2024-09-10,September,2024,Blue Dart,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Telangana,Hyderabad,500001,Hyderabad,549,79.6,2,Delivered,1803.02,2024-09-10,20ft Container,18000,28.0,0.0875,Accepted,2024-09-12,2024-09-12,0,On-Time,Outbound
SHP-00824,LD-00824,2024-12-06,December,2024,Blue Dart,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,South,Tamil Nadu,Chennai,600001,Chennai,2182,316.3,1,Delivered,7292.58,2024-12-06,20ft Container,18000,28.0,0.3819,Accepted,2024-12-07,2024-12-07,0,On-Time,Outbound
SHP-00825,LD-00825,2025-01-17,January,2025,Blue Dart,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,527,384.0,3,Delivered,1690.57,2025-01-17,LCV,3500,9.0,0.4195,Rejected,2025-01-20,2025-01-20,0,On-Time,Outbound
SHP-00826,LD-00826,2024-09-26,September,2024,Delhivery,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Kerala,Kochi,682001,Kochi,1215,237.1,3,Delivered,3019.09,2024-09-26,MCV,8000,18.0,0.2709,Accepted,2024-09-29,2024-09-29,0,On-Time,Outbound
SHP-00827,LD-00827,2024-11-02,November,2024,Ekart Logistics,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,1445,47.0,4,Delivered,3046.76,2024-11-02,20ft Container,18000,28.0,0.0635,Accepted,2024-11-06,2024-11-11,5,Delayed,Outbound
SHP-00828,LD-00828,2025-02-12,February,2025,Blue Dart,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,837,97.1,2,Delivered,2544.46,2025-02-12,MCV,8000,18.0,0.1156,Accepted,2025-02-14,2025-02-14,0,On-Time,Outbound
SHP-00829,LD-00829,2025-01-24,January,2025,Ekart Logistics,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Kerala,Kochi,682001,Kochi,648,149.1,4,Delivered,1271.77,2025-01-24,Reefer 20ft,15000,26.0,0.1694,Rejected,2025-01-28,2025-01-28,0,On-Time,Outbound
SHP-00830,LD-00830,2025-01-04,January,2025,Ekart Logistics,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Telangana,Hyderabad,500001,Hyderabad,570,183.7,4,Delivered,1221.77,2025-01-04,Reefer 20ft,15000,26.0,0.2256,Accepted,2025-01-08,2025-01-08,0,On-Time,Outbound
SHP-00831,LD-00831,2024-09-20,September,2024,Gati Kinetic,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,North,Rajasthan,Jaipur,302001,Jaipur,306,300.1,3,Delivered,723.26,2024-09-20,20ft Container,18000,28.0,0.3795,Accepted,2024-09-23,2024-09-23,0,On-Time,Outbound
SHP-00832,LD-00832,2025-01-19,January,2025,Delhivery,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Kerala,Kochi,682001,Kochi,643,285.5,2,Delivered,1612.41,2025-01-19,LCV,3500,9.0,0.3336,Accepted,2025-01-21,2025-01-21,0,On-Time,Outbound
SHP-00833,LD-00833,2024-11-14,November,2024,Delhivery,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,2099,192.5,3,Delivered,5726.74,2024-11-14,LCV,3500,9.0,0.2504,Accepted,2024-11-17,2024-11-17,0,On-Time,Outbound
SHP-00834,LD-00834,2024-12-31,December,2024,Ekart Logistics,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,569,138.7,4,Delivered,1066.91,2024-12-31,LCV,3500,9.0,0.1823,Accepted,2025-01-04,2025-01-04,0,On-Time,Outbound
SHP-00835,LD-00835,2024-09-25,September,2024,DTDC,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Kerala,Kochi,682001,Kochi,627,113.7,2,Delivered,1319.86,2024-09-25,32ft Container,25000,38.0,0.1256,Accepted,2024-09-27,2024-09-27,0,On-Time,Outbound
SHP-00836,LD-00836,2024-12-04,December,2024,DTDC,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,837,846.0,3,Delivered,1713.39,2024-12-04,20ft Container,18000,28.0,1.0271,Accepted,2024-12-07,2024-12-07,0,On-Time,Outbound
SHP-00837,LD-00837,2025-01-23,January,2025,DTDC,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,1471,123.7,3,Delivered,3389.77,2025-01-23,LCV,3500,9.0,0.1389,Accepted,2025-01-26,2025-01-26,0,On-Time,Outbound
SHP-00838,LD-00838,2024-09-01,September,2024,Delhivery,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Telangana,Hyderabad,500001,Hyderabad,735,1165.7,1,Delivered,1719.99,2024-09-01,MCV,8000,18.0,1.3337,Rejected,2024-09-02,2024-09-03,1,Delayed,Outbound
SHP-00839,LD-00839,2024-12-22,December,2024,Ekart Logistics,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,547,498.6,3,Delivered,1052.81,2024-12-22,MCV,8000,18.0,0.6214,Accepted,2024-12-25,2024-12-25,0,On-Time,Outbound
SHP-00840,LD-00840,2024-10-25,October,2024,Ekart Logistics,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Rajasthan,Jaipur,302001,Jaipur,1914,57.2,3,Delivered,4049.23,2024-10-25,MCV,8000,18.0,0.0742,Accepted,2024-10-28,2024-10-28,0,On-Time,Outbound
SHP-00841,LD-00841,2024-10-16,October,2024,DTDC,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Punjab,Chandigarh,160001,Chandigarh,2294,168.6,2,Delivered,4919.83,2024-10-16,32ft Container,25000,38.0,0.2149,Accepted,2024-10-18,2024-10-18,0,On-Time,Outbound
SHP-00842,LD-00842,2024-12-02,December,2024,Gati Kinetic,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,South,Telangana,Hyderabad,500001,Hyderabad,1572,125.5,3,Delivered,4090.9,2024-12-02,LCV,3500,9.0,0.1506,Accepted,2024-12-05,2024-12-05,0,On-Time,Outbound
SHP-00843,LD-00843,2024-12-11,December,2024,Gati Kinetic,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,South,Tamil Nadu,Chennai,600001,Chennai,2188,808.0,3,Delivered,5390.08,2024-12-11,MCV,8000,18.0,1.0588,Accepted,2024-12-14,2024-12-14,0,On-Time,Outbound
SHP-00844,LD-00844,2024-09-10,September,2024,Blue Dart,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,755,58.8,1,Delivered,2377.14,2024-09-10,32ft Container,25000,38.0,0.0743,Accepted,2024-09-11,2024-09-11,0,On-Time,Outbound
SHP-00845,LD-00845,2024-11-20,November,2024,Blue Dart,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,South,Kerala,Kochi,682001,Kochi,2727,121.9,1,Delivered,9091.7,2024-11-20,LCV,3500,9.0,0.1766,Accepted,2024-11-21,2024-11-21,0,On-Time,Outbound
SHP-00846,LD-00846,2024-09-04,September,2024,Ekart Logistics,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Pune,411001,Pune,819,824.6,3,Delivered,1713.01,2024-09-04,Reefer 20ft,15000,26.0,0.9879,Accepted,2024-09-07,2024-09-07,0,On-Time,Outbound
SHP-00847,LD-00847,2025-02-03,February,2025,DTDC,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,521,70.1,2,Delivered,1138.46,2025-02-03,20ft Container,18000,28.0,0.0872,Accepted,2025-02-05,2025-02-05,0,On-Time,Outbound
SHP-00848,LD-00848,2024-09-23,September,2024,Gati Kinetic,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Nagpur,440001,Nagpur,1099,59.2,3,Delivered,2463.17,2024-09-23,20ft Container,18000,28.0,0.0759,Rejected,2024-09-26,2024-09-26,0,On-Time,Outbound
SHP-00849,LD-00849,2024-09-21,September,2024,Gati Kinetic,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Pune,411001,Pune,829,286.1,3,Delivered,1811.86,2024-09-21,32ft Container,25000,38.0,0.3532,Accepted,2024-09-24,2024-09-24,0,On-Time,Outbound
SHP-00850,LD-00850,2025-01-23,January,2025,Delhivery,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,South,Tamil Nadu,Chennai,600001,Chennai,2166,157.0,2,Delivered,5854.11,2025-01-23,LCV,3500,9.0,0.1646,Accepted,2025-01-25,2025-01-25,0,On-Time,Outbound
SHP-00851,LD-00851,2024-12-03,December,2024,Ekart Logistics,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Pune,411001,Pune,129,182.9,3,Delivered,259.96,2024-12-03,MCV,8000,18.0,0.2407,Accepted,2024-12-06,2024-12-06,0,On-Time,Outbound
SHP-00852,LD-00852,2025-02-13,February,2025,DTDC,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Punjab,Chandigarh,160001,Chandigarh,2275,183.6,2,Delivered,5018.29,2025-02-13,LCV,3500,9.0,0.2026,Accepted,2025-02-15,2025-02-15,0,On-Time,Outbound
SHP-00853,LD-00853,2024-09-09,September,2024,DTDC,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,South,Kerala,Kochi,682001,Kochi,2727,1031.4,2,Delivered,5440.08,2024-09-09,Reefer 20ft,15000,26.0,1.268,Accepted,2024-09-11,2024-09-11,0,On-Time,Outbound
SHP-00854,LD-00854,2024-10-11,October,2024,Blue Dart,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Pune,411001,Pune,839,107.6,2,Delivered,2709.92,2024-10-11,32ft Container,25000,38.0,0.1294,Accepted,2024-10-13,2024-10-13,0,On-Time,Outbound
SHP-00855,LD-00855,2025-01-30,January,2025,Gati Kinetic,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,819,1036.7,2,Delivered,1784.82,2025-01-30,MCV,8000,18.0,1.2396,Accepted,2025-02-01,2025-02-01,0,On-Time,Outbound
SHP-00856,LD-00856,2024-12-17,December,2024,Blue Dart,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,799,463.3,2,Delivered,2454.83,2024-12-17,32ft Container,25000,38.0,0.5422,Accepted,2024-12-19,2024-12-19,0,On-Time,Outbound
SHP-00857,LD-00857,2025-01-24,January,2025,Delhivery,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,1445,280.3,3,Delivered,3505.54,2025-01-24,MCV,8000,18.0,0.3281,Rejected,2025-01-27,2025-01-28,1,Delayed,Outbound
SHP-00858,LD-00858,2024-11-17,November,2024,Delhivery,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,South,Telangana,Hyderabad,500001,Hyderabad,1583,137.7,3,Delivered,4161.36,2024-11-17,32ft Container,25000,38.0,0.1732,Accepted,2024-11-20,2024-11-20,0,On-Time,Outbound
SHP-00859,LD-00859,2024-11-28,November,2024,Delhivery,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,South,Kerala,Kochi,682001,Kochi,2718,1548.6,2,Delivered,7656.1,2024-11-28,32ft Container,25000,38.0,1.8747,Accepted,2024-11-30,2024-11-30,0,On-Time,Outbound
SHP-00860,LD-00860,2024-11-23,November,2024,Gati Kinetic,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,1442,320.0,2,Delivered,3452.71,2024-11-23,20ft Container,18000,28.0,0.3926,Accepted,2024-11-25,2024-11-25,0,On-Time,Outbound
SHP-00861,LD-00861,2025-02-03,February,2025,Delhivery,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,1501,91.4,2,Delivered,3691.92,2025-02-03,20ft Container,18000,28.0,0.1075,Accepted,2025-02-05,2025-02-05,0,On-Time,Outbound
SHP-00862,LD-00862,2024-12-21,December,2024,DTDC,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,South,Telangana,Hyderabad,500001,Hyderabad,1542,515.3,4,Delivered,3230.26,2024-12-21,MCV,8000,18.0,0.6287,Accepted,2024-12-25,2024-12-25,0,On-Time,Outbound
SHP-00863,LD-00863,2025-01-11,January,2025,Gati Kinetic,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,535,399.0,2,Delivered,1237.53,2025-01-11,20ft Container,18000,28.0,0.476,Accepted,2025-01-13,2025-01-13,0,On-Time,Outbound
SHP-00864,LD-00864,2025-01-03,January,2025,Blue Dart,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Kerala,Kochi,682001,Kochi,1218,264.2,2,Delivered,4137.01,2025-01-03,20ft Container,18000,28.0,0.3156,Accepted,2025-01-05,2025-01-05,0,On-Time,Outbound
SHP-00865,LD-00865,2024-11-25,November,2024,Gati Kinetic,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Pune,411001,Pune,819,66.1,3,Delivered,1771.77,2024-11-25,20ft Container,18000,28.0,0.0668,Accepted,2024-11-28,2024-11-28,0,On-Time,Outbound
SHP-00866,LD-00866,2024-10-21,October,2024,DTDC,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Nagpur,440001,Nagpur,1037,252.1,3,Delivered,2449.26,2024-10-21,20ft Container,18000,28.0,0.3091,Accepted,2024-10-24,2024-10-24,0,On-Time,Outbound
SHP-00867,LD-00867,2024-11-04,November,2024,DTDC,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Nagpur,440001,Nagpur,1070,345.2,2,Delivered,2258.75,2024-11-04,MCV,8000,18.0,0.4195,Rejected,2024-11-06,2024-11-06,0,On-Time,Outbound
SHP-00868,LD-00868,2025-01-15,January,2025,Blue Dart,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Pune,411001,Pune,1457,46.5,1,Delivered,5028.6,2025-01-15,MCV,8000,18.0,0.0661,Accepted,2025-01-16,2025-01-16,0,On-Time,Outbound
SHP-00869,LD-00869,2025-01-13,January,2025,Delhivery,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,832,127.7,3,Delivered,2370.98,2025-01-13,MCV,8000,18.0,0.1744,Rejected,2025-01-16,2025-01-16,0,On-Time,Outbound
SHP-00870,LD-00870,2024-12-12,December,2024,Gati Kinetic,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Tamil Nadu,Chennai,600001,Chennai,327,255.7,3,Delivered,830.89,2024-12-12,MCV,8000,18.0,0.2943,Accepted,2024-12-15,2024-12-18,3,Delayed,Outbound
SHP-00871,LD-00871,2025-01-17,January,2025,Ekart Logistics,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,817,656.7,3,Delivered,1634.51,2025-01-17,32ft Container,25000,38.0,0.7632,Rejected,2025-01-20,2025-01-20,0,On-Time,Outbound
SHP-00872,LD-00872,2024-11-09,November,2024,DTDC,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,1458,74.5,4,Delivered,3393.81,2024-11-09,MCV,8000,18.0,0.0768,Accepted,2024-11-13,2024-11-13,0,On-Time,Outbound
SHP-00873,LD-00873,2024-09-05,September,2024,Delhivery,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,South,Telangana,Hyderabad,500001,Hyderabad,1561,141.3,3,Delivered,4092.25,2024-09-05,Reefer 20ft,15000,26.0,0.1877,Accepted,2024-09-08,2024-09-08,0,On-Time,Outbound
SHP-00874,LD-00874,2024-11-27,November,2024,DTDC,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,1504,148.1,4,Delivered,3090.43,2024-11-27,Reefer 20ft,15000,26.0,0.1716,Accepted,2024-12-01,2024-12-01,0,On-Time,Outbound
SHP-00875,LD-00875,2024-09-21,September,2024,Ekart Logistics,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,543,128.9,3,Delivered,1078.91,2024-09-21,MCV,8000,18.0,0.1715,Accepted,2024-09-24,2024-09-24,0,On-Time,Outbound
SHP-00876,LD-00876,2024-11-30,November,2024,Ekart Logistics,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,2055,218.9,3,Delivered,4007.48,2024-11-30,MCV,8000,18.0,0.2507,Accepted,2024-12-03,2024-12-03,0,On-Time,Outbound
SHP-00877,LD-00877,2024-09-25,September,2024,Blue Dart,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,835,121.0,2,Delivered,2623.11,2024-09-25,MCV,8000,18.0,0.1511,Accepted,2024-09-27,2024-09-27,0,On-Time,Outbound
SHP-00878,LD-00878,2024-11-21,November,2024,DTDC,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,832,922.8,3,Delivered,1843.44,2024-11-21,LCV,3500,9.0,1.0699,Accepted,2024-11-24,2024-11-24,0,On-Time,Outbound
SHP-00879,LD-00879,2024-11-13,November,2024,Gati Kinetic,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Kerala,Kochi,682001,Kochi,1221,30.7,1,Delivered,2738.32,2024-11-13,MCV,8000,18.0,0.0351,Accepted,2024-11-14,2024-11-14,0,On-Time,Outbound
SHP-00880,LD-00880,2024-12-17,December,2024,Gati Kinetic,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,838,47.4,3,Delivered,2039.59,2024-12-17,20ft Container,18000,28.0,0.0664,Accepted,2024-12-20,2024-12-20,0,On-Time,Outbound
SHP-00881,LD-00881,2024-11-03,November,2024,Ekart Logistics,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Pune,411001,Pune,1462,240.9,2,Delivered,3136.54,2024-11-03,Reefer 20ft,15000,26.0,0.29,Accepted,2024-11-05,2024-11-06,1,Delayed,Outbound
SHP-00882,LD-00882,2024-11-01,November,2024,DTDC,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,South,Kerala,Kochi,682001,Kochi,2706,40.1,2,Delivered,5906.98,2024-11-01,32ft Container,25000,38.0,0.0486,Accepted,2024-11-03,2024-11-05,2,Delayed,Outbound
SHP-00883,LD-00883,2024-10-16,October,2024,Delhivery,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Kerala,Kochi,682001,Kochi,610,114.9,1,Delivered,1664.86,2024-10-16,20ft Container,18000,28.0,0.1473,Accepted,2024-10-17,2024-10-17,0,On-Time,Outbound
SHP-00884,LD-00884,2024-12-08,December,2024,Gati Kinetic,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,791,1043.9,2,Delivered,2084.14,2024-12-08,Reefer 20ft,15000,26.0,1.2749,Accepted,2024-12-10,2024-12-10,0,On-Time,Outbound
SHP-00885,LD-00885,2024-11-14,November,2024,Blue Dart,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Kerala,Kochi,682001,Kochi,1207,520.5,3,Delivered,4084.43,2024-11-14,MCV,8000,18.0,0.5899,Accepted,2024-11-17,2024-11-17,0,On-Time,Outbound
SHP-00886,LD-00886,2024-10-14,October,2024,Blue Dart,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,821,89.6,1,Delivered,2701.83,2024-10-14,20ft Container,18000,28.0,0.1014,Rejected,2024-10-15,2024-10-15,0,On-Time,Outbound
SHP-00887,LD-00887,2024-11-06,November,2024,Delhivery,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Kerala,Kochi,682001,Kochi,619,830.9,2,Delivered,1616.41,2024-11-06,32ft Container,25000,38.0,0.9726,Rejected,2024-11-08,2024-11-08,0,On-Time,Outbound
SHP-00888,LD-00888,2024-11-14,November,2024,DTDC,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,809,226.0,2,Delivered,1866.56,2024-11-14,LCV,3500,9.0,0.2662,Accepted,2024-11-16,2024-11-16,0,On-Time,Outbound
SHP-00889,LD-00889,2024-12-08,December,2024,DTDC,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Nagpur,440001,Nagpur,1097,166.0,3,Delivered,2592.1,2024-12-08,Reefer 20ft,15000,26.0,0.2066,Accepted,2024-12-11,2024-12-11,0,On-Time,Outbound
SHP-00890,LD-00890,2024-11-28,November,2024,Delhivery,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,841,115.8,4,Delivered,2041.9,2024-11-28,MCV,8000,18.0,0.1452,Accepted,2024-12-02,2024-12-02,0,On-Time,Outbound
SHP-00891,LD-00891,2024-09-04,September,2024,Gati Kinetic,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,South,Kerala,Kochi,682001,Kochi,2692,927.6,2,Delivered,6459.24,2024-09-04,32ft Container,25000,38.0,1.1143,Accepted,2024-09-06,2024-09-06,0,On-Time,Outbound
SHP-00892,LD-00892,2024-10-29,October,2024,Ekart Logistics,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,1464,102.9,4,Delivered,2794.17,2024-10-29,Reefer 20ft,15000,26.0,0.1327,Accepted,2024-11-02,2024-11-02,0,On-Time,Outbound
SHP-00893,LD-00893,2024-09-15,September,2024,Blue Dart,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,1464,841.2,2,Delivered,4888.48,2024-09-15,32ft Container,25000,38.0,1.0018,Accepted,2024-09-17,2024-09-17,0,On-Time,Outbound
