Shipment ID,Load ID,Date,Month,Year,Carrier Name,Mode of Transport,Product Type,Origin Country,Origin Region,Origin State,Origin City,Origin Zipcode,Origin Area,Destination Country,Destination Region,Destination State,Destination City,Destination Zipcode,Destination Area,Distance_km,Total_Weight_in_Shipment_kg,Transit Time (Days),Operational Status,Shipment Cost (USD),Shipment Planned,Equipment,Equipment Weight Capacity (KG),Equipment_VolumeCapacity_m3,Total Volume in Shipment_m3,Tendered Status,Estimated Delivery Date,Actual_Delivery_Date,Delays,On-Time / Delayed / In-Transit,Shipment Order Type
SHP101750,LD201750,00:00.0,Jun,2024,AMAZON LOGISTICS,Truck,Direct Materials,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,Germany,Berlin,Berlin,Berlin,10115,Mitte,1655,10,1,Delivered,505.47,Manual,Flatbed Trailer,30000,120,0.04,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101787,LD201787,00:00.0,Jun,2024,Fedex ,Truck,Finished Goods,United States,Northeast,New York,New York,10001,Manhattan,United Kingdom,England,Greater London,London,EC1A,City of London/Clerkenwell,1346,1803.2,2,Cancelled,362.17,Auto,40FT Standard Container,26730,67,7.21,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101702,LD201702,00:00.0,Jun,2024,Maersk,Sea,Semi Finished Goods,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,Germany,Berlin,Berlin,Berlin,10115,Mitte,2275,1087.7,2,Delivered,1214.81,Auto,40FT REEFER,25000,68,4.35,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101756,LD201756,00:00.0,Jun,2024,Fedex ,Rail,Direct Materials,United States,North America,Illinois,Chicago,60601,Midwest US,United States,North America,Arizona,Phoenix,85099,Southwestern US,4890,1048.9,4,Delivered,3011.26,Auto,40FT Standard Container,26730,67,4.2,Accepted,00:00.0,00:00.0,0,On-Time,Single
SHP101764,LD201764,00:00.0,Jun,2024,KKW Trucking Inc.,Truck,Finished Goods,India,Asia,Delhi(NCT),Delhi,110001,Northern India,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,1523,947,2,Delivered,693.91,Auto,20FT Dry Container,25400,33,3.79,Accepted,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP101771,LD201771,00:00.0,Jun,2024,FastLane,Air,Semi Finished Goods,United States,North America,Georgia,Atlanta,30301,Southeastern US,India,Asia,Delhi(NCT),Delhi,110001,Northern India,2905,233.9,4,Delivered,1878.84,Auto,40FT REEFER,25000,68,0.94,Rejected,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP101794,LD201794,00:00.0,Jun,2024,FastLane,Truck,Direct Materials,United States,North America,Massachusetts,Boston,2108,New England,United Kingdom,England,Greater London,London,EC1A,City of London/Clerkenwell,3916,10,5,Delivered,2665.52,Auto,40FT Standard Container,26730,67,0.04,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101738,LD201738,00:00.0,Jun,2024,KKW Trucking Inc.,Sea,Finished Goods,United States,North America,Florida,Miami,33299,South Florida,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,2759,883.9,4,Delivered,779.65,Auto,40FT Standard Container,26730,67,3.54,Accepted,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP101729,LD201729,00:00.0,Jun,2024,GlobeShip,Truck,Semi Finished Goods,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",United States,North America,Massachusetts,Boston,2108,New England,5345,1940,12,Delivered,2022.62,Auto,40FT Standard Container,26730,67,7.76,Rejected,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP101728,LD201728,00:00.0,Jun,2024,KKW Trucking Inc.,Air,Direct Materials,United States,North America,New York,New York City,10292,Northeastern US,United States,Northeast,New York,New York,10001,Manhattan,2631,1641.3,3,Delivered,1786.65,Auto,40FT REEFER,25000,68,6.57,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101743,LD201743,00:00.0,Jun,2024,Fedex ,Rail,Finished Goods,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,358,1683.1,1,Delivered,494.17,Auto,40FT Standard Container,26730,67,6.73,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101772,LD201772,00:00.0,Jun,2024,Hapag Lyod,Truck,Semi Finished Goods,Germany,Berlin,Berlin,Berlin,10115,Mitte,India,Asia,Maharashtra,Mumbai,400001,Western India,2530,1886.7,4,Delivered,1791.96,Auto,20FT Dry Container,25400,33,7.55,Rejected,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP101719,LD201719,00:00.0,Jun,2024,GlobeShip,Sea,Direct Materials,United States,North America,Illinois,Chicago,60601,Midwest US,Germany,Berlin,Berlin,Berlin,10115,Mitte,4283,1936.4,5,Delivered,1604.62,Auto,40FT Standard Container,26730,67,7.75,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101766,LD201766,00:00.0,Jun,2024,Continental Logistics,Sea,Finished Goods,India,Asia,West Bengal,Kolkata,700001,Eastern India,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,1894,1788.3,1,Delivered,1285.57,Auto,Flatbed Trailer,30000,120,7.15,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101792,LD201792,00:00.0,Jun,2024,UPS,Truck,Semi Finished Goods,United States,North America,Illinois,Chicago,60601,Midwest US,China,Asia,Beijing Municipality,Beijing,100000,North China,1345,2154.6,2,Delivered,445.63,Auto,20FT Dry Container,25400,33,8.62,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101788,LD201788,00:00.0,Jun,2024,ONE Liner,Sea,Direct Materials,United States,North America,Arizona,Phoenix,85099,Southwestern US,United States,North America,Florida,Miami,33299,South Florida,2099,1109.1,4,Cancelled,1817.11,Auto,Flatbed Trailer,30000,120,4.44,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101716,LD201716,00:00.0,Jun,2024,MSC,Truck,Finished Goods,United States,North America,New York,New York City,10292,Northeastern US,United States,North America,Massachusetts,Boston,2108,New England,964,113.4,3,Delivered,1465.6,Auto,Flatbed Trailer,30000,120,0.45,Accepted,00:00.0,00:00.0,-3,Delayed,Multi-Order
SHP101790,LD201790,00:00.0,Jun,2024,FastLane,Air,Semi Finished Goods,United States,North America,Georgia,Atlanta,30301,Southeastern US,Germany,Berlin,Berlin,Berlin,10115,Mitte,459,1750.2,2,Delivered,349.53,Auto,53FT Dry Van Trailer,20412,115,7,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101741,LD201741,00:00.0,Jun,2024,UPS,Sea,Direct Materials,United States,North America,Massachusetts,Boston,2108,New England,Germany,Berlin,Berlin,Berlin,10115,Mitte,4435,1072.5,3,Delivered,2048.69,Auto,Flatbed Trailer,30000,120,4.29,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101709,LD201709,00:00.0,Jun,2024,ONE Liner,Truck,Finished Goods,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,United States,North America,New York,New York City,10292,Northeastern US,5059,1264.3,7,Delivered,1296.01,Auto,20FT Dry Container,25400,33,5.06,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101753,LD201753,00:00.0,Jun,2024,AlphaTrans,Truck,Semi Finished Goods,United States,North America,Massachusetts,Boston,2108,New England,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,3082,875.6,3,Delivered,1414.42,Auto,40FT REEFER,25000,68,3.5,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101797,LD201797,00:00.0,Jun,2024,DHL Express,Rail,Direct Materials,China,Asia,Beijing Municipality,Beijing,100000,North China,United States,North America,Texas,Dallas,75398,North Texas,3469,1775.8,6,Delivered,1609.37,Auto,53FT Dry Van Trailer,20412,115,7.1,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101778,LD201778,00:00.0,Jun,2024,ONE Liner,Sea,Finished Goods,United States,North America,Illinois,Chicago,60601,Midwest US,United States,North America,California,Los Angeles,90001,Southern California,2146,2287.5,4,Cancelled,1797.67,Auto,40FT High Cube Container,26460,76,9.15,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101734,LD201734,00:00.0,Jun,2024,UPS,Sea,Semi Finished Goods,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,281,1939.5,1,Delivered,50,Auto,40FT High Cube Container,26460,76,7.76,Rejected,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP101769,LD201769,00:00.0,Jun,2024,Continental Logistics,Truck,Direct Materials,United States,North America,New York,New York City,10292,Northeastern US,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",2912,1161,3,Delivered,2353.04,Auto,40FT REEFER,25000,68,4.64,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101770,LD201770,00:00.0,Jun,2024,UPS,Truck,Finished Goods,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,China,Asia,Beijing Municipality,Beijing,100000,North China,3022,2335.9,2,Delivered,1527.29,Auto,40FT High Cube Container,26460,76,9.34,Accepted,00:00.0,00:00.0,-4,Delayed,Multi-Order
SHP101721,LD201721,00:00.0,Jun,2024,MSC,Air,Semi Finished Goods,United States,North America,Texas,Houston,77001,Southeastern Texas,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,3778,1770.4,2,Delivered,1333.08,Auto,40FT High Cube Container,26460,76,7.08,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101791,LD201791,00:00.0,Jun,2024,Continental Logistics,Rail,Direct Materials,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,North America,Texas,Houston,77001,Southeastern Texas,3992,2595.4,4,Cancelled,2555.54,Auto,40FT High Cube Container,26460,76,10.38,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101758,LD201758,00:00.0,Jun,2024,AlphaTrans,Air,Finished Goods,United States,North America,Georgia,Atlanta,30301,Southeastern US,India,Asia,Maharashtra,Mumbai,400001,Western India,1209,575.7,1,Delivered,912.71,Auto,40FT REEFER,25000,68,2.3,Rejected,00:00.0,00:00.0,-4,Delayed,Multi-Order
SHP101717,LD201717,00:00.0,Jun,2024,Hapag Lyod,Air,Semi Finished Goods,United States,North America,Tennessee,Nashville,37201,Central Tennessee,India,Asia,Delhi(NCT),Delhi,110001,Northern India,2361,1375.4,2,Delivered,1103.26,Auto,Flatbed Trailer,30000,120,5.5,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101731,LD201731,00:00.0,Jun,2024,ONE Liner,Air,Direct Materials,India,Asia,Delhi(NCT),Delhi,110001,Northern India,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,1875,1736.5,3,Delivered,900.25,Auto,40FT High Cube Container,26460,76,6.95,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101748,LD201748,00:00.0,Jun,2024,KKW Trucking Inc.,Air,Finished Goods,China,Asia,Beijing Municipality,Beijing,100000,North China,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,816,566.4,1,Delivered,905.75,Auto,Flatbed Trailer,30000,120,2.27,Accepted,00:00.0,00:00.0,-1,Delayed,Multi-Order
SHP101749,LD201749,00:00.0,Jun,2024,Maersk,Sea,Semi Finished Goods,United States,North America,California,Los Angeles,90001,Southern California,China,Asia,Beijing Municipality,Beijing,100000,North China,709,1045.1,1,Delivered,50,Auto,40FT REEFER,25000,68,4.18,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101725,LD201725,00:00.0,Jun,2024,FastLane,Sea,Direct Materials,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,North America,Texas,Houston,77001,Southeastern Texas,3653,838.7,3,Delivered,1655.78,Auto,40FT High Cube Container,26460,76,3.35,Rejected,00:00.0,00:00.0,-4,Delayed,Multi-Order
SHP101735,LD201735,00:00.0,Jun,2024,FastLane,Rail,Finished Goods,United Kingdom,England,Greater London,London,EC1A,City of London/Clerkenwell,United States,North America,California,Los Angeles,90001,Southern California,3350,908.9,3,Cancelled,1645.55,Auto,40FT REEFER,25000,68,3.64,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101768,LD201768,00:00.0,Jun,2024,DHL Express,Rail,Semi Finished Goods,India,Asia,West Bengal,Kolkata,700001,Eastern India,United States,North America,Arizona,Phoenix,85099,Southwestern US,3299,10,3,Delivered,1260.23,Auto,53FT Dry Van Trailer,20412,115,0.04,Rejected,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP101777,LD201777,00:00.0,Jun,2024,Maersk,Truck,Direct Materials,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,United States,Northeast,New York,New York,10001,Manhattan,2998,2309.6,5,Delivered,1340.6,Auto,40FT High Cube Container,26460,76,9.24,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101784,LD201784,00:00.0,Jun,2024,GlobeShip,Truck,Finished Goods,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,India,Asia,Maharashtra,Mumbai,400001,Western India,4979,917.5,7,Delivered,2392.73,Auto,40FT REEFER,25000,68,3.67,Accepted,00:00.0,00:00.0,-3,Delayed,Multi-Order
SHP101736,LD201736,00:00.0,Jun,2024,ONE Liner,Truck,Semi Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,1625,1792.3,3,Delivered,1374.69,Auto,40FT High Cube Container,26460,76,7.17,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101757,LD201757,00:00.0,Jun,2024,Hapag Lyod,Rail,Direct Materials,United States,North America,Texas,Houston,77001,Southeastern Texas,United States,North America,Illinois,Chicago,60601,Midwest US,2925,2136.2,1,Delivered,1056.69,Auto,20FT Dry Container,25400,33,8.54,Accepted,00:00.0,00:00.0,-4,Delayed,Multi-Order
SHP101723,LD201723,00:00.0,Jun,2024,Hapag Lyod,Sea,Finished Goods,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,1580,581.9,2,Delivered,208.4,Auto,40FT REEFER,25000,68,2.33,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101779,LD201779,00:00.0,Jun,2024,Hapag Lyod,Truck,Semi Finished Goods,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,India,Asia,West Bengal,Kolkata,700001,Eastern India,450,279.2,2,Delivered,566.62,Auto,53FT Dry Van Trailer,20412,115,1.12,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101720,LD201720,00:00.0,Jun,2024,Continental Logistics,Air,Direct Materials,United States,West,California,Los Angeles,90001,South Los Angeles,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,3179,1887,5,Delivered,1064.27,Auto,40FT Standard Container,26730,67,7.55,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101710,LD201710,00:00.0,Jun,2024,ONE Liner,Sea,Finished Goods,United States,North America,Texas,Dallas,75398,North Texas,United States,North America,Illinois,Chicago,60601,Midwest US,218,2087.5,1,Cancelled,521.89,Auto,40FT Standard Container,26730,67,8.35,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101789,LD201789,00:00.0,Jun,2024,Maersk,Truck,Semi Finished Goods,United States,North America,Florida,Miami,33299,South Florida,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,328,1327.3,1,Delivered,573.29,Auto,20FT Dry Container,25400,33,5.31,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101782,LD201782,00:00.0,Jun,2024,Maersk,Air,Direct Materials,Germany,Berlin,Berlin,Berlin,10115,Mitte,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,2355,1278.7,4,Delivered,1118.87,Auto,Flatbed Trailer,30000,120,5.11,Accepted,00:00.0,00:00.0,-3,Delayed,Multi-Order
SHP101726,LD201726,00:00.0,Jun,2024,AlphaTrans,Truck,Finished Goods,India,Asia,Delhi(NCT),Delhi,110001,Northern India,United States,North America,Florida,Miami,33299,South Florida,1148,924.3,3,Delivered,324.35,Auto,Flatbed Trailer,30000,120,3.7,Accepted,00:00.0,00:00.0,-4,Delayed,Multi-Order
SHP101703,LD201703,00:00.0,Jun,2024,Maersk,Air,Semi Finished Goods,United States,North America,Florida,Miami,33299,South Florida,India,Asia,West Bengal,Kolkata,700001,Eastern India,5526,1554.7,5,Delivered,1880.46,Auto,40FT Standard Container,26730,67,6.22,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101745,LD201745,00:00.0,Jun,2024,Continental Logistics,Rail,Direct Materials,United States,North America,Illinois,Chicago,60601,Midwest US,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,2244,1025.1,3,Delivered,1316.2,Auto,Flatbed Trailer,30000,120,4.1,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101727,LD201727,00:00.0,Jun,2024,AlphaTrans,Truck,Finished Goods,United States,North America,Texas,Houston,77001,Southeastern Texas,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,1545,1732.5,1,Delivered,828.65,Auto,20FT Dry Container,25400,33,6.93,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101763,LD201763,00:00.0,Jun,2024,Maersk,Sea,Semi Finished Goods,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,United States,North America,Florida,Miami,33299,South Florida,1727,620.4,1,Delivered,276.65,Auto,20FT Dry Container,25400,33,2.48,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101705,LD201705,00:00.0,Jun,2024,KKW Trucking Inc.,Truck,Direct Materials,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,3778,1828.8,6,Delivered,2109.73,Auto,40FT REEFER,25000,68,7.32,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101762,LD201762,00:00.0,Jun,2024,Maersk,Rail,Finished Goods,United States,North America,Florida,Miami,33299,South Florida,United States,North America,New York,New York City,10292,Northeastern US,3628,1031.8,7,Delivered,990.06,Auto,40FT REEFER,25000,68,4.13,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101704,LD201704,00:00.0,Jun,2024,Continental Logistics,Air,Semi Finished Goods,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,United States,North America,Texas,Houston,77001,Southeastern Texas,707,763.5,2,Delivered,758.71,Auto,40FT Standard Container,26730,67,3.05,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101793,LD201793,00:00.0,Jun,2024,DHL Express,Truck,Direct Materials,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,United States,North America,New York,New York City,10292,Northeastern US,2078,1408,1,Cancelled,995.35,Auto,53FT Dry Van Trailer,20412,115,5.63,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101733,LD201733,00:00.0,Jun,2024,FastLane,Rail,Finished Goods,Germany,Berlin,Berlin,Berlin,10115,Mitte,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,1411,1880,2,Delivered,157.43,Auto,20FT Dry Container,25400,33,7.52,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101775,LD201775,00:00.0,Jun,2024,Continental Logistics,Rail,Semi Finished Goods,United States,North America,Texas,Dallas,75398,North Texas,United States,North America,Illinois,Chicago,60601,Midwest US,3341,10,2,Delivered,1789.23,Auto,53FT Dry Van Trailer,20412,115,0.04,Rejected,00:00.0,00:00.0,-3,Delayed,Multi-Order
SHP101796,LD201796,00:00.0,Jun,2024,FastLane,Truck,Direct Materials,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,2775,2238.4,2,Cancelled,2168.08,Auto,53FT Dry Van Trailer,20412,115,8.95,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101722,LD201722,00:00.0,Jun,2024,KKW Trucking Inc.,Truck,Finished Goods,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,India,Asia,West Bengal,Kolkata,700001,Eastern India,1556,1721.1,6,Delivered,397.59,Auto,Flatbed Trailer,30000,120,6.88,Accepted,00:00.0,00:00.0,-3,Delayed,Multi-Order
SHP101786,LD201786,00:00.0,Jun,2024,Continental Logistics,Air,Semi Finished Goods,United States,North America,Tennessee,Nashville,37201,Central Tennessee,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,2000,393.6,5,Delivered,226.4,Auto,20FT Dry Container,25400,33,1.57,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101774,LD201774,00:00.0,Jun,2024,Hapag Lyod,Air,Direct Materials,United States,North America,Illinois,Chicago,60601,Midwest US,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,2613,2540.7,1,Cancelled,1947.27,Auto,53FT Dry Van Trailer,20412,115,10.16,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101799,LD201799,00:00.0,Jun,2024,UPS,Air,Finished Goods,United Kingdom,England,Greater London,London,EC1A,City of London/Clerkenwell,United States,North America,Massachusetts,Boston,2108,New England,2968,10,2,Delivered,1319.59,Auto,Flatbed Trailer,30000,120,0.04,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101761,LD201761,00:00.0,Jun,2024,Fedex ,Truck,Semi Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,North America,Texas,Houston,77001,Southeastern Texas,1712,624.2,2,Delivered,1039.18,Auto,20FT Dry Container,25400,33,2.5,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101751,LD201751,00:00.0,Jun,2024,DHL Express,Air,Direct Materials,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,West,California,Los Angeles,90001,South Los Angeles,2427,10,1,Cancelled,155.08,Auto,40FT High Cube Container,26460,76,0.04,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101739,LD201739,00:00.0,Jun,2024,KKW Trucking Inc.,Truck,Finished Goods,United States,North America,Massachusetts,Boston,2108,New England,Germany,Berlin,Berlin,Berlin,10115,Mitte,2385,10,1,Delivered,50,Manual,20FT Dry Container,25400,33,0.04,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101798,LD201798,00:00.0,Jun,2024,Hapag Lyod,Truck,Semi Finished Goods,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,United States,North America,Texas,Dallas,75398,North Texas,50,1495.6,1,Delivered,172.95,Manual,40FT Standard Container,26730,67,5.98,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101700,LD201700,00:00.0,Jun,2024,MSC,Sea,Direct Materials,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,3685,2976.4,3,Delivered,1779.55,Auto,Flatbed Trailer,30000,120,11.91,Rejected,00:00.0,00:00.0,-3,Delayed,Multi-Order
SHP101730,LD201730,00:00.0,Jun,2024,BlueWave,Truck,Finished Goods,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,3924,1245.9,5,Cancelled,2509.21,Auto,40FT High Cube Container,26460,76,4.98,Accepted,00:00.0,NULL,NULL,Cancelled,Single
SHP101718,LD201718,00:00.0,Jun,2024,Maersk,Truck,Semi Finished Goods,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,India,Asia,Maharashtra,Mumbai,400001,Western India,2265,1295.6,1,Delivered,797.35,Auto,40FT High Cube Container,26460,76,5.18,Accepted,00:00.0,00:00.0,0,On-Time,Single
SHP101767,LD201767,00:00.0,Jun,2024,UPS,Air,Direct Materials,United States,North America,Florida,Miami,33299,South Florida,United States,West,California,Los Angeles,90001,South Los Angeles,2008,1133.3,1,Delivered,413.49,Auto,40FT Standard Container,26730,67,4.53,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101752,LD201752,00:00.0,Jun,2024,ONE Liner,Truck,Finished Goods,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,India,Asia,Delhi(NCT),Delhi,110001,Northern India,1872,1447.1,4,Delivered,470.83,Auto,40FT REEFER,25000,68,5.79,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101780,LD201780,00:00.0,Jun,2024,GlobeShip,Truck,Semi Finished Goods,China,Asia,Beijing Municipality,Beijing,100000,North China,United States,North America,Arizona,Phoenix,85099,Southwestern US,4517,478.1,4,Delivered,2948.63,Auto,40FT High Cube Container,26460,76,1.91,Rejected,00:00.0,00:00.0,-4,Delayed,Multi-Order
SHP101760,LD201760,00:00.0,Jun,2024,Continental Logistics,Air,Direct Materials,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,United States,North America,Texas,Dallas,75398,North Texas,3228,1202.6,2,Delivered,2492.18,Auto,40FT REEFER,25000,68,4.81,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101732,LD201732,00:00.0,Jun,2024,AlphaTrans,Air,Finished Goods,India,Asia,Delhi(NCT),Delhi,110001,Northern India,India,Asia,Maharashtra,Mumbai,400001,Western India,3233,1805.2,1,Cancelled,1334.96,Auto,20FT Dry Container,25400,33,7.22,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP101712,LD201712,00:00.0,Jun,2024,Hapag Lyod,Truck,Semi Finished Goods,India,Asia,Delhi(NCT),Delhi,110001,Northern India,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",3179,673.2,4,Delivered,2514.59,Auto,40FT Standard Container,26730,67,2.69,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101715,LD201715,00:00.0,Jun,2024,GlobeShip,Truck,Direct Materials,United States,North America,Illinois,Chicago,60601,Midwest US,United States,North America,Arizona,Phoenix,85099,Southwestern US,4345,2212.6,1,Delivered,1558.09,Auto,53FT Dry Van Trailer,20412,115,8.85,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101785,LD201785,00:00.0,Jun,2024,ONE Liner,Truck,Finished Goods,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,United States,North America,Arizona,Phoenix,85099,Southwestern US,2546,10,1,Delivered,1336.71,Auto,53FT Dry Van Trailer,20412,115,0.04,Rejected,00:00.0,00:00.0,-1,Delayed,Multi-Order
SHP101724,LD201724,00:00.0,Jun,2024,MSC,Truck,Semi Finished Goods,United States,North America,Texas,Dallas,75398,North Texas,India,Asia,West Bengal,Kolkata,700001,Eastern India,4083,1724.9,5,Delivered,1882.34,Auto,40FT Standard Container,26730,67,6.9,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101711,LD201711,00:00.0,Jun,2024,Continental Logistics,Truck,Direct Materials,United States,West,California,Los Angeles,90001,South Los Angeles,United States,North America,Illinois,Chicago,60601,Midwest US,2395,2737.8,3,Delivered,956.65,Auto,40FT Standard Container,26730,67,10.95,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP101706,LD201706,00:00.0,Jun,2024,Fedex ,Air,Finished Goods,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,Germany,Berlin,Berlin,Berlin,10115,Mitte,3764,699.6,6,Delivered,931.69,Auto,40FT High Cube Container,26460,76,2.8,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
